,midoc.stn,cod.end,fgroup,PA,start_time,end_time,lat_start,lon_start,lat_end,lon_end,trackdistm,mean_grnd_spd,min.dep,max.dep,mid.dep,swept_m3
2167,MIDOC25,1,Electrona,0,8/02/2016 13:51,8/02/2016 15:20,-58.015519,82.89615,-57.97525,83.053447,10611.60241,3.860245416,0.069,1025.05,512.5595,1910088.434
2168,MIDOC25,1,Stomiidae,0,8/02/2016 13:51,8/02/2016 15:20,-58.015519,82.89615,-57.97525,83.053447,10611.60241,3.860245416,0.069,1025.05,512.5595,1910088.434
2169,MIDOC25,1,unidientified/other myctophids,0,8/02/2016 13:51,8/02/2016 15:20,-58.015519,82.89615,-57.97525,83.053447,10611.60241,3.860245416,0.069,1025.05,512.5595,1910088.434
2170,MIDOC25,1,Other myctophid,0,8/02/2016 13:51,8/02/2016 15:20,-58.015519,82.89615,-57.97525,83.053447,10611.60241,3.860245416,0.069,1025.05,512.5595,1910088.434
2171,MIDOC25,1,Macrouridae,0,8/02/2016 13:51,8/02/2016 15:20,-58.015519,82.89615,-57.97525,83.053447,10611.60241,3.860245416,0.069,1025.05,512.5595,1910088.434
2172,MIDOC25,1,Melamphidae,0,8/02/2016 13:51,8/02/2016 15:20,-58.015519,82.89615,-57.97525,83.053447,10611.60241,3.860245416,0.069,1025.05,512.5595,1910088.434
2173,MIDOC25,1,Melanonidae,0,8/02/2016 13:51,8/02/2016 15:20,-58.015519,82.89615,-57.97525,83.053447,10611.60241,3.860245416,0.069,1025.05,512.5595,1910088.434
2174,MIDOC25,1,Paralepididae,0,8/02/2016 13:51,8/02/2016 15:20,-58.015519,82.89615,-57.97525,83.053447,10611.60241,3.860245416,0.069,1025.05,512.5595,1910088.434
2175,MIDOC25,1,Protomyctophum,0,8/02/2016 13:51,8/02/2016 15:20,-58.015519,82.89615,-57.97525,83.053447,10611.60241,3.860245416,0.069,1025.05,512.5595,1910088.434
2176,MIDOC25,2,Bathylagidae,1,8/02/2016 15:21,8/02/2016 15:50,-57.975188,83.053656,-57.965526,83.087544,2417.597504,2.634520136,810.962,1011.28,911.121,435167.5507
2177,MIDOC25,2,Gonostomatidae,0,8/02/2016 15:21,8/02/2016 15:50,-57.975188,83.053656,-57.965526,83.087544,2417.597504,2.634520136,810.962,1011.28,911.121,435167.5507
2178,MIDOC25,2,Gymnoscopelus,0,8/02/2016 15:21,8/02/2016 15:50,-57.975188,83.053656,-57.965526,83.087544,2417.597504,2.634520136,810.962,1011.28,911.121,435167.5507
2179,MIDOC25,2,Electrona,0,8/02/2016 15:21,8/02/2016 15:50,-57.975188,83.053656,-57.965526,83.087544,2417.597504,2.634520136,810.962,1011.28,911.121,435167.5507
2180,MIDOC25,2,Gempylidae,0,8/02/2016 15:21,8/02/2016 15:50,-57.975188,83.053656,-57.965526,83.087544,2417.597504,2.634520136,810.962,1011.28,911.121,435167.5507
2181,MIDOC25,2,Paralepididae,0,8/02/2016 15:21,8/02/2016 15:50,-57.975188,83.053656,-57.965526,83.087544,2417.597504,2.634520136,810.962,1011.28,911.121,435167.5507
2182,MIDOC25,2,Protomyctophum,0,8/02/2016 15:21,8/02/2016 15:50,-57.975188,83.053656,-57.965526,83.087544,2417.597504,2.634520136,810.962,1011.28,911.121,435167.5507
2183,MIDOC25,2,Stomiidae,0,8/02/2016 15:21,8/02/2016 15:50,-57.975188,83.053656,-57.965526,83.087544,2417.597504,2.634520136,810.962,1011.28,911.121,435167.5507
2184,MIDOC25,2,unidientified/other myctophids,0,8/02/2016 15:21,8/02/2016 15:50,-57.975188,83.053656,-57.965526,83.087544,2417.597504,2.634520136,810.962,1011.28,911.121,435167.5507
2185,MIDOC25,2,Krefftichthys anderssoni,0,8/02/2016 15:21,8/02/2016 15:50,-57.975188,83.053656,-57.965526,83.087544,2417.597504,2.634520136,810.962,1011.28,911.121,435167.5507
2186,MIDOC25,2,Macrouridae,0,8/02/2016 15:21,8/02/2016 15:50,-57.975188,83.053656,-57.965526,83.087544,2417.597504,2.634520136,810.962,1011.28,911.121,435167.5507
2187,MIDOC25,2,Melamphidae,0,8/02/2016 15:21,8/02/2016 15:50,-57.975188,83.053656,-57.965526,83.087544,2417.597504,2.634520136,810.962,1011.28,911.121,435167.5507
2188,MIDOC25,2,Kreffichthys andersonii,0,8/02/2016 15:21,8/02/2016 15:50,-57.975188,83.053656,-57.965526,83.087544,2417.597504,2.634520136,810.962,1011.28,911.121,435167.5507
2189,MIDOC25,2,Other myctophid,0,8/02/2016 15:21,8/02/2016 15:50,-57.975188,83.053656,-57.965526,83.087544,2417.597504,2.634520136,810.962,1011.28,911.121,435167.5507
2190,MIDOC25,2,Melanonidae,0,8/02/2016 15:21,8/02/2016 15:50,-57.975188,83.053656,-57.965526,83.087544,2417.597504,2.634520136,810.962,1011.28,911.121,435167.5507
2191,MIDOC25,3,Electrona,1,8/02/2016 15:51,8/02/2016 16:20,-57.965449,83.08774,-57.956893,83.12163,2367.506214,2.578403912,605.955,812.33,709.1425,426151.1185
2192,MIDOC25,3,Gempylidae,0,8/02/2016 15:51,8/02/2016 16:20,-57.965449,83.08774,-57.956893,83.12163,2367.506214,2.578403912,605.955,812.33,709.1425,426151.1185
2193,MIDOC25,3,unidientified/other myctophids,0,8/02/2016 15:51,8/02/2016 16:20,-57.965449,83.08774,-57.956893,83.12163,2367.506214,2.578403912,605.955,812.33,709.1425,426151.1185
2194,MIDOC25,3,Other myctophid,0,8/02/2016 15:51,8/02/2016 16:20,-57.965449,83.08774,-57.956893,83.12163,2367.506214,2.578403912,605.955,812.33,709.1425,426151.1185
2195,MIDOC25,3,Paralepididae,0,8/02/2016 15:51,8/02/2016 16:20,-57.965449,83.08774,-57.956893,83.12163,2367.506214,2.578403912,605.955,812.33,709.1425,426151.1185
2196,MIDOC25,3,Protomyctophum,0,8/02/2016 15:51,8/02/2016 16:20,-57.965449,83.08774,-57.956893,83.12163,2367.506214,2.578403912,605.955,812.33,709.1425,426151.1185
2197,MIDOC25,3,Stomiidae,0,8/02/2016 15:51,8/02/2016 16:20,-57.965449,83.08774,-57.956893,83.12163,2367.506214,2.578403912,605.955,812.33,709.1425,426151.1185
2198,MIDOC25,3,Bathylagidae,1,8/02/2016 15:51,8/02/2016 16:20,-57.965449,83.08774,-57.956893,83.12163,2367.506214,2.578403912,605.955,812.33,709.1425,426151.1185
2199,MIDOC25,3,Kreffichthys andersonii,0,8/02/2016 15:51,8/02/2016 16:20,-57.965449,83.08774,-57.956893,83.12163,2367.506214,2.578403912,605.955,812.33,709.1425,426151.1185
2200,MIDOC25,3,Krefftichthys anderssoni,0,8/02/2016 15:51,8/02/2016 16:20,-57.965449,83.08774,-57.956893,83.12163,2367.506214,2.578403912,605.955,812.33,709.1425,426151.1185
2201,MIDOC25,3,Gonostomatidae,0,8/02/2016 15:51,8/02/2016 16:20,-57.965449,83.08774,-57.956893,83.12163,2367.506214,2.578403912,605.955,812.33,709.1425,426151.1185
2202,MIDOC25,3,Gymnoscopelus,1,8/02/2016 15:51,8/02/2016 16:20,-57.965449,83.08774,-57.956893,83.12163,2367.506214,2.578403912,605.955,812.33,709.1425,426151.1185
2203,MIDOC25,3,Melanonidae,0,8/02/2016 15:51,8/02/2016 16:20,-57.965449,83.08774,-57.956893,83.12163,2367.506214,2.578403912,605.955,812.33,709.1425,426151.1185
2204,MIDOC25,3,Macrouridae,0,8/02/2016 15:51,8/02/2016 16:20,-57.965449,83.08774,-57.956893,83.12163,2367.506214,2.578403912,605.955,812.33,709.1425,426151.1185
2205,MIDOC25,3,Melamphidae,0,8/02/2016 15:51,8/02/2016 16:20,-57.965449,83.08774,-57.956893,83.12163,2367.506214,2.578403912,605.955,812.33,709.1425,426151.1185
2206,MIDOC25,4,Electrona,1,8/02/2016 16:21,8/02/2016 16:50,-57.956841,83.121876,-57.94851,83.158376,2532.971354,2.751396313,407.247,606.538,506.8925,455934.8437
2207,MIDOC25,4,Bathylagidae,1,8/02/2016 16:21,8/02/2016 16:50,-57.956841,83.121876,-57.94851,83.158376,2532.971354,2.751396313,407.247,606.538,506.8925,455934.8437
2208,MIDOC25,4,Melamphidae,0,8/02/2016 16:21,8/02/2016 16:50,-57.956841,83.121876,-57.94851,83.158376,2532.971354,2.751396313,407.247,606.538,506.8925,455934.8437
2209,MIDOC25,4,Melanonidae,1,8/02/2016 16:21,8/02/2016 16:50,-57.956841,83.121876,-57.94851,83.158376,2532.971354,2.751396313,407.247,606.538,506.8925,455934.8437
2210,MIDOC25,4,Other myctophid,0,8/02/2016 16:21,8/02/2016 16:50,-57.956841,83.121876,-57.94851,83.158376,2532.971354,2.751396313,407.247,606.538,506.8925,455934.8437
2211,MIDOC25,4,Paralepididae,0,8/02/2016 16:21,8/02/2016 16:50,-57.956841,83.121876,-57.94851,83.158376,2532.971354,2.751396313,407.247,606.538,506.8925,455934.8437
2212,MIDOC25,4,Protomyctophum,0,8/02/2016 16:21,8/02/2016 16:50,-57.956841,83.121876,-57.94851,83.158376,2532.971354,2.751396313,407.247,606.538,506.8925,455934.8437
2213,MIDOC25,4,Stomiidae,0,8/02/2016 16:21,8/02/2016 16:50,-57.956841,83.121876,-57.94851,83.158376,2532.971354,2.751396313,407.247,606.538,506.8925,455934.8437
2214,MIDOC25,4,unidientified/other myctophids,0,8/02/2016 16:21,8/02/2016 16:50,-57.956841,83.121876,-57.94851,83.158376,2532.971354,2.751396313,407.247,606.538,506.8925,455934.8437
2215,MIDOC25,4,Gempylidae,0,8/02/2016 16:21,8/02/2016 16:50,-57.956841,83.121876,-57.94851,83.158376,2532.971354,2.751396313,407.247,606.538,506.8925,455934.8437
2216,MIDOC25,4,Gonostomatidae,0,8/02/2016 16:21,8/02/2016 16:50,-57.956841,83.121876,-57.94851,83.158376,2532.971354,2.751396313,407.247,606.538,506.8925,455934.8437
2217,MIDOC25,4,Gymnoscopelus,1,8/02/2016 16:21,8/02/2016 16:50,-57.956841,83.121876,-57.94851,83.158376,2532.971354,2.751396313,407.247,606.538,506.8925,455934.8437
2218,MIDOC25,4,Kreffichthys andersonii,0,8/02/2016 16:21,8/02/2016 16:50,-57.956841,83.121876,-57.94851,83.158376,2532.971354,2.751396313,407.247,606.538,506.8925,455934.8437
2219,MIDOC25,4,Krefftichthys anderssoni,1,8/02/2016 16:21,8/02/2016 16:50,-57.956841,83.121876,-57.94851,83.158376,2532.971354,2.751396313,407.247,606.538,506.8925,455934.8437
2220,MIDOC25,4,Macrouridae,0,8/02/2016 16:21,8/02/2016 16:50,-57.956841,83.121876,-57.94851,83.158376,2532.971354,2.751396313,407.247,606.538,506.8925,455934.8437
2221,MIDOC25,5,Krefftichthys anderssoni,0,8/02/2016 16:51,8/02/2016 17:20,-57.948463,83.158613,-57.941232,83.195752,2462.087656,2.677607603,202.052,407.538,304.795,443175.7781
2222,MIDOC25,5,Macrouridae,0,8/02/2016 16:51,8/02/2016 17:20,-57.948463,83.158613,-57.941232,83.195752,2462.087656,2.677607603,202.052,407.538,304.795,443175.7781
2223,MIDOC25,5,Melamphidae,0,8/02/2016 16:51,8/02/2016 17:20,-57.948463,83.158613,-57.941232,83.195752,2462.087656,2.677607603,202.052,407.538,304.795,443175.7781
2224,MIDOC25,5,Melanonidae,0,8/02/2016 16:51,8/02/2016 17:20,-57.948463,83.158613,-57.941232,83.195752,2462.087656,2.677607603,202.052,407.538,304.795,443175.7781
2225,MIDOC25,5,Other myctophid,0,8/02/2016 16:51,8/02/2016 17:20,-57.948463,83.158613,-57.941232,83.195752,2462.087656,2.677607603,202.052,407.538,304.795,443175.7781
2226,MIDOC25,5,Paralepididae,0,8/02/2016 16:51,8/02/2016 17:20,-57.948463,83.158613,-57.941232,83.195752,2462.087656,2.677607603,202.052,407.538,304.795,443175.7781
2227,MIDOC25,5,Protomyctophum,0,8/02/2016 16:51,8/02/2016 17:20,-57.948463,83.158613,-57.941232,83.195752,2462.087656,2.677607603,202.052,407.538,304.795,443175.7781
2228,MIDOC25,5,Bathylagidae,0,8/02/2016 16:51,8/02/2016 17:20,-57.948463,83.158613,-57.941232,83.195752,2462.087656,2.677607603,202.052,407.538,304.795,443175.7781
2229,MIDOC25,5,Electrona,0,8/02/2016 16:51,8/02/2016 17:20,-57.948463,83.158613,-57.941232,83.195752,2462.087656,2.677607603,202.052,407.538,304.795,443175.7781
2230,MIDOC25,5,Gempylidae,0,8/02/2016 16:51,8/02/2016 17:20,-57.948463,83.158613,-57.941232,83.195752,2462.087656,2.677607603,202.052,407.538,304.795,443175.7781
2231,MIDOC25,5,Gonostomatidae,0,8/02/2016 16:51,8/02/2016 17:20,-57.948463,83.158613,-57.941232,83.195752,2462.087656,2.677607603,202.052,407.538,304.795,443175.7781
2232,MIDOC25,5,Gymnoscopelus,0,8/02/2016 16:51,8/02/2016 17:20,-57.948463,83.158613,-57.941232,83.195752,2462.087656,2.677607603,202.052,407.538,304.795,443175.7781
2233,MIDOC25,5,Kreffichthys andersonii,0,8/02/2016 16:51,8/02/2016 17:20,-57.948463,83.158613,-57.941232,83.195752,2462.087656,2.677607603,202.052,407.538,304.795,443175.7781
2234,MIDOC25,5,unidientified/other myctophids,0,8/02/2016 16:51,8/02/2016 17:20,-57.948463,83.158613,-57.941232,83.195752,2462.087656,2.677607603,202.052,407.538,304.795,443175.7781
2235,MIDOC25,5,Stomiidae,0,8/02/2016 16:51,8/02/2016 17:20,-57.948463,83.158613,-57.941232,83.195752,2462.087656,2.677607603,202.052,407.538,304.795,443175.7781
2236,MIDOC25,6,Melamphidae,0,8/02/2016 17:21,8/02/2016 17:51,-57.941214,83.196013,-57.935167,83.235993,2590.117249,2.794858334,0.242,206.769,103.5055,466221.1048
2237,MIDOC25,6,Melanonidae,0,8/02/2016 17:21,8/02/2016 17:51,-57.941214,83.196013,-57.935167,83.235993,2590.117249,2.794858334,0.242,206.769,103.5055,466221.1048
2238,MIDOC25,6,Macrouridae,0,8/02/2016 17:21,8/02/2016 17:51,-57.941214,83.196013,-57.935167,83.235993,2590.117249,2.794858334,0.242,206.769,103.5055,466221.1048
2239,MIDOC25,6,Protomyctophum,0,8/02/2016 17:21,8/02/2016 17:51,-57.941214,83.196013,-57.935167,83.235993,2590.117249,2.794858334,0.242,206.769,103.5055,466221.1048
2240,MIDOC25,6,Stomiidae,0,8/02/2016 17:21,8/02/2016 17:51,-57.941214,83.196013,-57.935167,83.235993,2590.117249,2.794858334,0.242,206.769,103.5055,466221.1048
2241,MIDOC25,6,Other myctophid,0,8/02/2016 17:21,8/02/2016 17:51,-57.941214,83.196013,-57.935167,83.235993,2590.117249,2.794858334,0.242,206.769,103.5055,466221.1048
2242,MIDOC25,6,Paralepididae,0,8/02/2016 17:21,8/02/2016 17:51,-57.941214,83.196013,-57.935167,83.235993,2590.117249,2.794858334,0.242,206.769,103.5055,466221.1048
2243,MIDOC25,6,Bathylagidae,0,8/02/2016 17:21,8/02/2016 17:51,-57.941214,83.196013,-57.935167,83.235993,2590.117249,2.794858334,0.242,206.769,103.5055,466221.1048
2244,MIDOC25,6,Electrona,0,8/02/2016 17:21,8/02/2016 17:51,-57.941214,83.196013,-57.935167,83.235993,2590.117249,2.794858334,0.242,206.769,103.5055,466221.1048
2245,MIDOC25,6,Gempylidae,0,8/02/2016 17:21,8/02/2016 17:51,-57.941214,83.196013,-57.935167,83.235993,2590.117249,2.794858334,0.242,206.769,103.5055,466221.1048
2246,MIDOC25,6,Gonostomatidae,0,8/02/2016 17:21,8/02/2016 17:51,-57.941214,83.196013,-57.935167,83.235993,2590.117249,2.794858334,0.242,206.769,103.5055,466221.1048
2247,MIDOC25,6,Gymnoscopelus,0,8/02/2016 17:21,8/02/2016 17:51,-57.941214,83.196013,-57.935167,83.235993,2590.117249,2.794858334,0.242,206.769,103.5055,466221.1048
2248,MIDOC25,6,Kreffichthys andersonii,0,8/02/2016 17:21,8/02/2016 17:51,-57.941214,83.196013,-57.935167,83.235993,2590.117249,2.794858334,0.242,206.769,103.5055,466221.1048
2249,MIDOC25,6,Krefftichthys anderssoni,0,8/02/2016 17:21,8/02/2016 17:51,-57.941214,83.196013,-57.935167,83.235993,2590.117249,2.794858334,0.242,206.769,103.5055,466221.1048
2250,MIDOC25,6,unidientified/other myctophids,0,8/02/2016 17:21,8/02/2016 17:51,-57.941214,83.196013,-57.935167,83.235993,2590.117249,2.794858334,0.242,206.769,103.5055,466221.1048
2251,MIDOC26,1,Macrouridae,0,9/02/2016 0:53,9/02/2016 2:22,-57.680137,84.167407,-57.651316,84.340362,11279.77538,4.066272577,0.13,1028.76,514.445,2030359.569
2252,MIDOC26,1,Melanonidae,0,9/02/2016 0:53,9/02/2016 2:22,-57.680137,84.167407,-57.651316,84.340362,11279.77538,4.066272577,0.13,1028.76,514.445,2030359.569
2253,MIDOC26,1,Other myctophid,0,9/02/2016 0:53,9/02/2016 2:22,-57.680137,84.167407,-57.651316,84.340362,11279.77538,4.066272577,0.13,1028.76,514.445,2030359.569
2254,MIDOC26,1,Paralepididae,0,9/02/2016 0:53,9/02/2016 2:22,-57.680137,84.167407,-57.651316,84.340362,11279.77538,4.066272577,0.13,1028.76,514.445,2030359.569
2255,MIDOC26,1,Melamphidae,0,9/02/2016 0:53,9/02/2016 2:22,-57.680137,84.167407,-57.651316,84.340362,11279.77538,4.066272577,0.13,1028.76,514.445,2030359.569
2256,MIDOC26,1,Bathylagidae,0,9/02/2016 0:53,9/02/2016 2:22,-57.680137,84.167407,-57.651316,84.340362,11279.77538,4.066272577,0.13,1028.76,514.445,2030359.569
2257,MIDOC26,1,Electrona,0,9/02/2016 0:53,9/02/2016 2:22,-57.680137,84.167407,-57.651316,84.340362,11279.77538,4.066272577,0.13,1028.76,514.445,2030359.569
2258,MIDOC26,1,Gempylidae,0,9/02/2016 0:53,9/02/2016 2:22,-57.680137,84.167407,-57.651316,84.340362,11279.77538,4.066272577,0.13,1028.76,514.445,2030359.569
2259,MIDOC26,1,Gonostomatidae,0,9/02/2016 0:53,9/02/2016 2:22,-57.680137,84.167407,-57.651316,84.340362,11279.77538,4.066272577,0.13,1028.76,514.445,2030359.569
2260,MIDOC26,1,Gymnoscopelus,0,9/02/2016 0:53,9/02/2016 2:22,-57.680137,84.167407,-57.651316,84.340362,11279.77538,4.066272577,0.13,1028.76,514.445,2030359.569
2261,MIDOC26,1,Kreffichthys andersonii,0,9/02/2016 0:53,9/02/2016 2:22,-57.680137,84.167407,-57.651316,84.340362,11279.77538,4.066272577,0.13,1028.76,514.445,2030359.569
2262,MIDOC26,1,Krefftichthys anderssoni,0,9/02/2016 0:53,9/02/2016 2:22,-57.680137,84.167407,-57.651316,84.340362,11279.77538,4.066272577,0.13,1028.76,514.445,2030359.569
2263,MIDOC26,1,Protomyctophum,0,9/02/2016 0:53,9/02/2016 2:22,-57.680137,84.167407,-57.651316,84.340362,11279.77538,4.066272577,0.13,1028.76,514.445,2030359.569
2264,MIDOC26,1,Stomiidae,0,9/02/2016 0:53,9/02/2016 2:22,-57.680137,84.167407,-57.651316,84.340362,11279.77538,4.066272577,0.13,1028.76,514.445,2030359.569
2265,MIDOC26,1,unidientified/other myctophids,0,9/02/2016 0:53,9/02/2016 2:22,-57.680137,84.167407,-57.651316,84.340362,11279.77538,4.066272577,0.13,1028.76,514.445,2030359.569
2266,MIDOC26,2,Kreffichthys andersonii,0,9/02/2016 2:23,9/02/2016 2:52,-57.651288,84.340546,-57.643709,84.37834,2505.879117,2.720354192,813.789,1012.58,913.1845,451058.241
2267,MIDOC26,2,Melanonidae,1,9/02/2016 2:23,9/02/2016 2:52,-57.651288,84.340546,-57.643709,84.37834,2505.879117,2.720354192,813.789,1012.58,913.1845,451058.241
2268,MIDOC26,2,Krefftichthys anderssoni,1,9/02/2016 2:23,9/02/2016 2:52,-57.651288,84.340546,-57.643709,84.37834,2505.879117,2.720354192,813.789,1012.58,913.1845,451058.241
2269,MIDOC26,2,Macrouridae,1,9/02/2016 2:23,9/02/2016 2:52,-57.651288,84.340546,-57.643709,84.37834,2505.879117,2.720354192,813.789,1012.58,913.1845,451058.241
2270,MIDOC26,2,Melamphidae,0,9/02/2016 2:23,9/02/2016 2:52,-57.651288,84.340546,-57.643709,84.37834,2505.879117,2.720354192,813.789,1012.58,913.1845,451058.241
2271,MIDOC26,2,Bathylagidae,1,9/02/2016 2:23,9/02/2016 2:52,-57.651288,84.340546,-57.643709,84.37834,2505.879117,2.720354192,813.789,1012.58,913.1845,451058.241
2272,MIDOC26,2,Electrona,1,9/02/2016 2:23,9/02/2016 2:52,-57.651288,84.340546,-57.643709,84.37834,2505.879117,2.720354192,813.789,1012.58,913.1845,451058.241
2273,MIDOC26,2,Gempylidae,0,9/02/2016 2:23,9/02/2016 2:52,-57.651288,84.340546,-57.643709,84.37834,2505.879117,2.720354192,813.789,1012.58,913.1845,451058.241
2274,MIDOC26,2,Gonostomatidae,0,9/02/2016 2:23,9/02/2016 2:52,-57.651288,84.340546,-57.643709,84.37834,2505.879117,2.720354192,813.789,1012.58,913.1845,451058.241
2275,MIDOC26,2,Gymnoscopelus,1,9/02/2016 2:23,9/02/2016 2:52,-57.651288,84.340546,-57.643709,84.37834,2505.879117,2.720354192,813.789,1012.58,913.1845,451058.241
2276,MIDOC26,2,Stomiidae,0,9/02/2016 2:23,9/02/2016 2:52,-57.651288,84.340546,-57.643709,84.37834,2505.879117,2.720354192,813.789,1012.58,913.1845,451058.241
2277,MIDOC26,2,Other myctophid,0,9/02/2016 2:23,9/02/2016 2:52,-57.651288,84.340546,-57.643709,84.37834,2505.879117,2.720354192,813.789,1012.58,913.1845,451058.241
2278,MIDOC26,2,Paralepididae,1,9/02/2016 2:23,9/02/2016 2:52,-57.651288,84.340546,-57.643709,84.37834,2505.879117,2.720354192,813.789,1012.58,913.1845,451058.241
2279,MIDOC26,2,Protomyctophum,1,9/02/2016 2:23,9/02/2016 2:52,-57.651288,84.340546,-57.643709,84.37834,2505.879117,2.720354192,813.789,1012.58,913.1845,451058.241
2280,MIDOC26,2,unidientified/other myctophids,0,9/02/2016 2:23,9/02/2016 2:52,-57.651288,84.340546,-57.643709,84.37834,2505.879117,2.720354192,813.789,1012.58,913.1845,451058.241
2281,MIDOC26,3,Gymnoscopelus,1,9/02/2016 2:53,9/02/2016 3:22,-57.643667,84.378575,-57.636715,84.418073,2572.566421,2.795113968,610.008,813.385,711.6965,463061.9558
2282,MIDOC26,3,Krefftichthys anderssoni,1,9/02/2016 2:53,9/02/2016 3:22,-57.643667,84.378575,-57.636715,84.418073,2572.566421,2.795113968,610.008,813.385,711.6965,463061.9558
2283,MIDOC26,3,Macrouridae,0,9/02/2016 2:53,9/02/2016 3:22,-57.643667,84.378575,-57.636715,84.418073,2572.566421,2.795113968,610.008,813.385,711.6965,463061.9558
2284,MIDOC26,3,Melamphidae,0,9/02/2016 2:53,9/02/2016 3:22,-57.643667,84.378575,-57.636715,84.418073,2572.566421,2.795113968,610.008,813.385,711.6965,463061.9558
2285,MIDOC26,3,Kreffichthys andersonii,0,9/02/2016 2:53,9/02/2016 3:22,-57.643667,84.378575,-57.636715,84.418073,2572.566421,2.795113968,610.008,813.385,711.6965,463061.9558
2286,MIDOC26,3,Bathylagidae,1,9/02/2016 2:53,9/02/2016 3:22,-57.643667,84.378575,-57.636715,84.418073,2572.566421,2.795113968,610.008,813.385,711.6965,463061.9558
2287,MIDOC26,3,Electrona,1,9/02/2016 2:53,9/02/2016 3:22,-57.643667,84.378575,-57.636715,84.418073,2572.566421,2.795113968,610.008,813.385,711.6965,463061.9558
2288,MIDOC26,3,Gempylidae,1,9/02/2016 2:53,9/02/2016 3:22,-57.643667,84.378575,-57.636715,84.418073,2572.566421,2.795113968,610.008,813.385,711.6965,463061.9558
2289,MIDOC26,3,Gonostomatidae,0,9/02/2016 2:53,9/02/2016 3:22,-57.643667,84.378575,-57.636715,84.418073,2572.566421,2.795113968,610.008,813.385,711.6965,463061.9558
2290,MIDOC26,3,Paralepididae,0,9/02/2016 2:53,9/02/2016 3:22,-57.643667,84.378575,-57.636715,84.418073,2572.566421,2.795113968,610.008,813.385,711.6965,463061.9558
2291,MIDOC26,3,Protomyctophum,1,9/02/2016 2:53,9/02/2016 3:22,-57.643667,84.378575,-57.636715,84.418073,2572.566421,2.795113968,610.008,813.385,711.6965,463061.9558
2292,MIDOC26,3,Melanonidae,1,9/02/2016 2:53,9/02/2016 3:22,-57.643667,84.378575,-57.636715,84.418073,2572.566421,2.795113968,610.008,813.385,711.6965,463061.9558
2293,MIDOC26,3,Other myctophid,0,9/02/2016 2:53,9/02/2016 3:22,-57.643667,84.378575,-57.636715,84.418073,2572.566421,2.795113968,610.008,813.385,711.6965,463061.9558
2294,MIDOC26,3,Stomiidae,1,9/02/2016 2:53,9/02/2016 3:22,-57.643667,84.378575,-57.636715,84.418073,2572.566421,2.795113968,610.008,813.385,711.6965,463061.9558
2295,MIDOC26,3,unidientified/other myctophids,0,9/02/2016 2:53,9/02/2016 3:22,-57.643667,84.378575,-57.636715,84.418073,2572.566421,2.795113968,610.008,813.385,711.6965,463061.9558
2296,MIDOC26,4,Electrona,1,9/02/2016 3:23,9/02/2016 3:52,-57.636675,84.418328,-57.630175,84.459795,2682.487848,2.929518169,408.224,612.45,510.337,482847.8127
2297,MIDOC26,4,Gempylidae,0,9/02/2016 3:23,9/02/2016 3:52,-57.636675,84.418328,-57.630175,84.459795,2682.487848,2.929518169,408.224,612.45,510.337,482847.8127
2298,MIDOC26,4,Kreffichthys andersonii,0,9/02/2016 3:23,9/02/2016 3:52,-57.636675,84.418328,-57.630175,84.459795,2682.487848,2.929518169,408.224,612.45,510.337,482847.8127
2299,MIDOC26,4,Krefftichthys anderssoni,0,9/02/2016 3:23,9/02/2016 3:52,-57.636675,84.418328,-57.630175,84.459795,2682.487848,2.929518169,408.224,612.45,510.337,482847.8127
2300,MIDOC26,4,Gonostomatidae,0,9/02/2016 3:23,9/02/2016 3:52,-57.636675,84.418328,-57.630175,84.459795,2682.487848,2.929518169,408.224,612.45,510.337,482847.8127
2301,MIDOC26,4,Gymnoscopelus,1,9/02/2016 3:23,9/02/2016 3:52,-57.636675,84.418328,-57.630175,84.459795,2682.487848,2.929518169,408.224,612.45,510.337,482847.8127
2302,MIDOC26,4,Bathylagidae,0,9/02/2016 3:23,9/02/2016 3:52,-57.636675,84.418328,-57.630175,84.459795,2682.487848,2.929518169,408.224,612.45,510.337,482847.8127
2303,MIDOC26,4,unidientified/other myctophids,0,9/02/2016 3:23,9/02/2016 3:52,-57.636675,84.418328,-57.630175,84.459795,2682.487848,2.929518169,408.224,612.45,510.337,482847.8127
2304,MIDOC26,4,Other myctophid,0,9/02/2016 3:23,9/02/2016 3:52,-57.636675,84.418328,-57.630175,84.459795,2682.487848,2.929518169,408.224,612.45,510.337,482847.8127
2305,MIDOC26,4,Macrouridae,0,9/02/2016 3:23,9/02/2016 3:52,-57.636675,84.418328,-57.630175,84.459795,2682.487848,2.929518169,408.224,612.45,510.337,482847.8127
2306,MIDOC26,4,Melamphidae,0,9/02/2016 3:23,9/02/2016 3:52,-57.636675,84.418328,-57.630175,84.459795,2682.487848,2.929518169,408.224,612.45,510.337,482847.8127
2307,MIDOC26,4,Melanonidae,1,9/02/2016 3:23,9/02/2016 3:52,-57.636675,84.418328,-57.630175,84.459795,2682.487848,2.929518169,408.224,612.45,510.337,482847.8127
2308,MIDOC26,4,Paralepididae,0,9/02/2016 3:23,9/02/2016 3:52,-57.636675,84.418328,-57.630175,84.459795,2682.487848,2.929518169,408.224,612.45,510.337,482847.8127
2309,MIDOC26,4,Protomyctophum,1,9/02/2016 3:23,9/02/2016 3:52,-57.636675,84.418328,-57.630175,84.459795,2682.487848,2.929518169,408.224,612.45,510.337,482847.8127
